name;address;sector
Apotek Kimia Farma;Jalan Raya Arjuno 15160251 Kota Surabaya;Social Security
Gunung Sahari Group;A3 Jl. Gunung Sahari Raya 5110610 Jakarta;Social Security
Apotek Kimia Farma 406;Jalan Magelang 8055231 Kota Yogyakarta;Social Security
Ekamita Arahtegar;Jalan Raya Bukit Gading Villa 14240 Jakarta;Social Security
Puri Natura Indonesia;Jalan Prapanca 2012160 Jakarta;Social Security
Klinik Kimia Farma 236;Jl. Danau Batur Raya 80353 Klaten  - Kabupaten;Social Security
Infomedia Nusantara;77-81 Jalan RS Fatmawati2nd Floor12150 Kota Jakarta Selatan;Social Security
Apotek Kimia Farma395;Jalan Melur 428156 Kota Pekanbaru;Social Security
Kimia Farma 152 Apotek;E-F Jl. Raya Pasar Minggu 312780 Jakarta;Social Security
Apotek Kimia Farma Cibitung Bosih;Jalan Bosih 817520 Cibitung;Social Security
Compassion East Indonesia;Jalan Jenderal Ahmad Yani 995114 Kota Manado;Social Security
Apotek Kimia Farma 416;Jalan Sultan Agung 6255151 Kota Yogyakarta;Chemists
Mega Ayu ( Bar, Massage, KTV );Jalan Pangeran Jayakarta 4611110 Jakarta;Chemists
Klinik Kimia Farma Blitar;Jalan Mawar 6457431 Klaten  - Kabupaten;Chemists
Kimia Farma Condong Catur;Jl. Nusa Indah 55221 Kota Yogyakarta;Chemists
RS Pondok Indah - Bintaro Jaya;RS Pondok Indah Bintaro Jaya 15227 Kasemen  - Banten;Chemists
Medika Kartini Mandiri;Jalan Ciledug Raya 9412230 Jakarta;Chemists
Apotek Kimia Farma Alam Sutera;Jl. Jalur Sutra 315325 Kasemen  - Banten;Chemists
Klinik Kimia Farma Purwakarta;Jalan Veteran 15257431 Klaten  - Kabupaten;Chemists
Klinik Central Medika;Jl. Pilar Sukatani 8417145 Klaten  - Kabupaten;Chemists
Melinda Hospital;Jalan Pajajaran 4640171 Cicendo  - Pasirkaliki;Chemists
Klinik Kimia Farma 111;Jl. Jend. A. Yani Timur 1070724 Kota Banjarbaru;Chemists
Rumah Sakit Ketergantungan Obat;Jalan Lapangan Tembak 7513720 Jakarta;Chemists
Rumah Sakit Charitas Hospital Kenten;Jalan Betawi Raya 134030161 Kota Palembang;Chemists
Osim;Jalan Jembatan Dua 614450 Jakarta;Chemists
Apotek Kimia Farma 377;Jalan Cimanuk 1144111 Klaten  - Kabupaten;Chemists
Pembina Ilmu;Jalan Durian 380231 Dompu  - Bali;Chemists
Apotek Kimia Farma511;A30 Jl. Klampis Jaya 60241 Kota Surabaya;Chemists
Apotek Kimia Farma 260;Jalan Jenderal DI Panjaitan 4750249 Central Java;Chemists
Assa’Adah Medical Centre;Jl. Tebet Timur Dalam 5812820 Jakarta;Chemists
Apotek Kimia Farma 167;Jalan Tank 51540526 Kota Cimahi;Chemists
Apotek Kimia Farma 131;Jalan Raden Ajeng Kartini 4435111 Kota Bandar Lampung;Chemists
Apotek Kimia Farma23;Jalan Kendangsari 8 60292 Kota Surabaya;Chemists
Apotek Kimia Farma 480;Jalan Jenderal Sudirman 75831121 Kota Prabumulih;Chemists
Kimia Farma 107 Apotek;Jl. Gatot Subroto 7220211 Obi Timur  - Sum;Chemists
Apotek Kimia Farma 504;Jalan Simo 2857432 Klaten  - Kabupaten;Chemists
Apotek Kimia Farma 336;Jalan Pangeran Antasari 9170241 Manis Mata  - Kalimantan;Chemists
Apotek Kimia Farma Pondok Benda;Jl. Raya Pamulang 215417 Kasemen  - Banten;Chemists
Apotek Kimia Farma Sultan Alaudin;Jl. Sultan Alaudin 22290245 Jakarta Timur  - Makasar;Chemists
Klinik Kimia Farma 501 (Daeng Tata);Jl. Daeng Tata 6990174 Jakarta Timur  - Makasar;Chemists
Optical Support Of Indonesia;Jalan Tomang Raya 1511440 Jakarta;Chemists
Klinik Kimia Farma 309;Jalan Lumimuut 1495113 Kota Manado;Chemists
Lab Kimia Farma Pamulang;D-2 / 1 Jl. Pamulang Permai Raya 115210 Klaten  - Kabupaten;Chemists
Klinik Kimia Farma 188;Jalan S Parman 4270128 Banjarmasin;Chemists
Gratia Jaya Mulya;Gratia Building 1015339 Kota Tangerang Selatan;Chemists
Viva Health;Sampoerna Strategic Square 12930 Jakarta;Chemists
PT.Multidaya Medika;Kompleks Rukan Niaga Gunung Sahari 710720 Jakarta;Chemists
Klinik Peduli Sehat;Jalan Adinegoro 1025173 Kota Padang;Chemists
Puskesmas Bendungan Hilir;Jalan Danau Toba 210270 Jakarta;Chemists
Apotek Kimia Farma 94;Jl. Proklamasi 4425119 Kota Padang;Chemists
Kimia Farma Apotek;Jalan Pangeran Mohammad Noor 75119 Kota Samarinda;Chemists
Aryamedika Teguh Tunggal;Jalan Kelapa Dua Raya 100115810 Kota Tangerang;Hospitals
Klinik Kimia Farma 38;Jalan Hasan 4613940 Jakarta Timur  - Makasar;Hospitals
Lucky Dion Perkasa;Jalan Sirsak 2112620 Jakarta;Hospitals
Ciputra Hospital Citragarden;Jl. Boulevard Citra 511830 Jakarta;Hospitals
Klinik Kimia Farma 250;Jl. Ratulangi 5990174 Jakarta Timur  - Makasar;Hospitals
Wellbe Indonesia;South Quarter Tower B 12430 Jakarta;Hospitals
Terang Optikal;Jl. P. Sudirman 24363137 Klaten  - Kabupaten;Hospitals
PT.Midexdharma Agung;Jalan Sunan Drajat 4213220 Jakarta;Hospitals
Conservation International Indonesia;Jalan Dokter Muwardi 1780235 Dompu  - Bali;Hospitals
Rumah Sakit Dr. Oen Solo Baru;Jl. Brigjen Katamso 55 Surakarta;Hospitals
AELI School;Jalan Ngagel Jaya Utara 4260283 Kota Surabaya;Hospitals
Distriversa Buanamas;Jalan Margorejo Indah 2860238 Kota Surabaya;Hospitals
RS. St. Elisabeth;Jl. Haji Misbah 720713 Kota Binjai;Hospitals
Hoya Indonesia;Wisma Lumbini 5311440 Jakarta;Hospitals
Pusat Pengkajian Islam & Masyarakat IAIN Jakarta;Jalan Kertamukti 515411 Kota Tangerang Selatan;Hospitals
Indotest Multi Laboratama;Komp. 20340223 Kota Bandung;Hospitals
RS Onkologi Surabaya;Jalan Arif Rahman Hakim 60117 Kota Surabaya;Hospitals
RS PKU Muhammadiyah Karanganyar;Jalan Pepaya 57423 Klaten  - Kabupaten;Hospitals
Thermalindo Sarana Laboratoria;Jl. H. Abdul Wahab Siamin 60225 Kota Surabaya;Hospitals
Kasandra & Associates;Jalan Kramat Pulo 21010330 Jakarta;Hospitals
Rumah Sakit Umum Prof Dr Soekandar;Jalan Hayam Wuruk 2561382 Klaten  - Kabupaten;Hospitals
Rumah Sakit Charitas;Jalan Jenderal Sudirman 105430129 Kota Palembang;Hospitals
RS Dr. Oen Solo Baru;Perumahan Solo Baru Sukoharjo Po.Box 13057552 Klaten  - Kabupaten;Hospitals
Andalan Prima Sejahtera CV;Jalan Letnan Jenderal Jamin Ginting 620141 Obi Timur  - Sum;Hospitals
Apotek Kimia Farma;Jalan Raya Diponegoro 9460253 Kota Surabaya;Hospitals
Rumah Sakit Medika BSD;Jalan Letnan Sutopo 715311 Kota Tangerang Selatan;Hospitals
Dharmajaya Dinamika Mandiri;Jalan Dokter Sutomo 13410110 Sawah Besar  - Pasar Baru;Hospitals
Kharisma Medical Centre;Jalan Caman 5417412 Kota Bekasi;Hospitals
Bali Mandiri;Jalan Singapadu 80582 Klaten  - Kabupaten;Hospitals
Insan Sembada;Jalan Tanjung 9657145 Surakarta;Hospitals
Rumah Sakit Santosa Bandung Central;Jalan Kebonjati 3840181 Kota Bandung;Hospitals
Awal Bros Makassar;Jl. Urip Sumohardjo 4390232 Jakarta Timur  - Makasar;Hospitals
Sentra Biosains Dinamika;Jalan Letnan Jenderal Suprapto 10640 Jakarta;Hospitals
Bhakti Persada Saudara Pharma;Jalan Pucang Sewu 1760283 Kota Surabaya;Hospitals
Plan Indonesia;Menara Duta 12910 Jakarta;Hospitals
Vision-Ease Asia;Delta Silicon Industrial Park 817550 Klaten  - Kabupaten;Hospitals
Rumah Sakit Grestelina;Jl. Hestarning Raya 5190231 Jakarta Timur  - Makasar;Hospitals
RS Adi Husada Undaan Wetan;Jalan Undaan Wetan 4060272 Kota Surabaya;Hospitals
BIMC Hospital;Jl. Bypass Ngurah Rai 10080361 Dompu  - Bali;Hospitals
Rumah Sakit Gigi Dan Mulut Fkg Univ.Indonesia;Jalan Salemba Raya 410330 Jakarta;Hospitals
Komnas Ham;Jalan Latuharhari 410220 Jakarta;Social Assistance
Quadran Infra Karya Sinergi;Jalan Cimanuk 640115 Kota Bandung;Social Assistance
Bali Royal Hospital;Jl. Tantular 680227 Dompu  - Bali;Social Assistance
Sumber Aneka Karya Abadi;Jl. Jababeka Vii A 17530 Klaten  - Kabupaten;Social Assistance
Rumah Sakit Umum Griya Mahardhika;Jalan Parangtritis 455187 Kota Yogyakarta;Social Assistance
Siloam Hospital Lippo Cikarang;Siloam Hospitals 17550 Klaten  - Kabupaten;Social Assistance
Rumah Sakit Jiwa Puri Nirmala;Jalan Jayaningprangan 1355111 Kota Yogyakarta;Social Assistance
Kursus Enopi;Ruko Sentra Menteng 15224 Kota Tangerang Selatan;Social Assistance
Rumah Sakit PKU Aisyiyah;Jl. Pasar Sapi Baru Singkil 57382 Klaten  - Kabupaten;Social Assistance
British Learning Centre;Komp. Multatuli Indah 20111 Aur, Medan Maimun;Social Assistance
Bali Canggu Community School;Jl. Raya Pantai Brawa Br Tegal Gundul 280361 Klaten  - Kabupaten;Social Assistance
Rumah Sakit Balikpapan Baru;Jalan MT Haryono 76114 Balikpapan;Social Assistance
Pusat Kesenian Jakarta Taman Ismail Marzuki;Jalan Cikini Raya 7310310 Jakarta;Social Assistance
RS Primaya Bekasi Barat;Jalan Kyai Haji Noer Ali 17146 Kota Bekasi;Social Assistance
Rumah Sakit Umum Daerah Dr R Soedjati Soemodiardjo;Jl. D. I. Panjaitan 3658111 Klaten  - Kabupaten;Social Assistance
Eka Hospital;Jalan Pahlawan Seribu Commercial Business District 15310 Kota Tangerang Selatan;Social Assistance
United Dico Citas;Jalan Sumbawa 2160281 Kota Surabaya;Social Assistance
STMIK Likmi;Jalan Insinyur Haji Djuanda 9640132 Kota Bandung;Social Assistance
Sembada Graha Persada;Jalan Brojolamatan 32655283 Kota Yogyakarta;Social Assistance
Dipa Puspa Labsains;Jalan Kebon Jeruk Baru 6611530 Jakarta;Social Assistance
Putri Mandiri;Jalan Kyai Haji Mas Mansyur 10210 Jakarta;Social Assistance
Syuhada Haji;Jalan Raya Tanjung 1257472 Klaten  - Kabupaten;Social Assistance
Apotek Kimia Farma;Jalan Garuda 4710610 Jakarta;Social Assistance
RS Orthopedi & Traumatologi Surabaya;Emerald Mansion Tx 1060132 Kota Surabaya;Social Assistance
Rumah Sakit Ananda;Jalan Sultan Agung 17317133 Kota Bekasi;Social Assistance
Rumah Sakit Sentra Medika;Jalan Raya Bogor 3316416 Depok;Social Assistance
Protech Power Flow;Wisma Windu 11420 Jakarta;Social Assistance
Apotek Kimia Farma;Jalan Bali 157411 Klaten  - Kabupaten;Social Assistance
Asia Afrika Dental;Jalan Asia Afrika 15740112 Klaten  - Kabupaten;Social Assistance
Miracle Aesthetic Clinic;Graha Miracle 4060264 Kota Surabaya;Social Assistance
Balai Besar Standardisasi Dan Pelayanan Jasa Industri Agro;Jalan Insinyur Haji Juanda 1116119 Kota Bogor;Social Assistance
Englishone;Jalan Bali 2463116 Kota Madiun;Social Assistance
Alam Putra Sakti;Cempaka Mas 110640 Jakarta;Social Assistance
Quantum Sarana Medik;Jalan Raya Sesetan 2080223 Dompu  - Bali;Social Assistance
Rumah Sakit Bhayangkara;Jalan Raya Yogya - Solo 1457452 Klaten  - Kabupaten;Social Assistance
RS PHC;Jl. Prapat Kurung Selatan 160165 Kota Surabaya;Social Assistance
Parkway Health;Jl. S P Arman 10320153 Obi Timur  - Sum;Social Assistance
Inlingua International Indonesia;Inlingua Building 3311610 Jakarta;Social Assistance
RS Mitra Medika;Jalan Yos Sudarso 720115 Medan Deli  - Tanjung Mulia;Social Assistance
Hi-Test;Century Park 629461 Riau Islands;Social Assistance
Rumah Sakit Ibu & Anak Kendangsari;Jalan Kendangsari 8 3860292 Kota Surabaya;Hospitals
Cahayatiara Mustika Scientific Indone;Jl. Jababeka Ix  Kota Bekasi;Hospitals
Multikimia Intipelangi;Jalan Siwalan 13057143 Surakarta;Hospitals
Rumah Sakit Al Islam;Jalan Soekarno Hatta 64440286 Kota Bandung;Hospitals
ACS Jakarta;Jalan Bakti 10260 Jakarta;Hospitals
Rumah Sakit Islam Klaten;Jalan Klaten - Solo 457436 Klaten  - Kabupaten;Hospitals
Pudak Scientific;Jalan Pudak 440113 Kota Bandung;Hospitals
Alfa Kimia;Jalan C Simanjuntak GK 5 1255223 Kota Yogyakarta;Hospitals
Amethyst Skin Clinic;Jalan Sukomanunggal Jaya 60187 Kota Surabaya;Hospitals
Apotek Kimia Farma;Jl. Pattimura 5980115 Dompu  - Bali;Hospitals
Kimia Farma 284 Apotek;Jalan Siliwangi 4517151 West Java;Hospitals
RSUP Dr Sardjito;Jl. Kesehatan Sekip 155243 Klaten  - Kabupaten;Hospitals
Rumah Sakit Permata Medika;Jl. Moch. Ichsan 9350151 Kota Semarang;Hospitals
Rumah Sakit Muhammadiyah;Jalan Kyai Haji Ahmad Dahlan 5340262 Kota Bandung;Hospitals
United Nation World Food Programme;Wisma Kyoei Prince 310220 Jakarta;Hospitals
Apotek Kimia Farma;Jalan Sultan Agung 157436 Klaten  - Kabupaten;Hospitals
Rumah Sakit Umum Daerah Dr M Ashari;Jalan Gatot Subroto 4152319 Klaten  - Kabupaten;Hospitals
Klinik Prodia;Jl. Tgh. H.M Daud Beureuh 17423242 Kota Banda Aceh;Hospitals
Mitera Sejatra Jaya Agung;Jl. Terusan Kopo 1240111 Kota Bandung;Hospitals
Klinik Kimia Farma 108;Jalan Teuku Umar 24684218 Dompu  - Bali;Hospitals
Melinda Hospital;Jalan Pajajaran 4640171 Kota Bandung;Hospitals
Sumatera Eye Center;Jalan Iskandar Muda 27820112 Obi Timur  - Sum;Hospitals
Rumah Sakit Medika Lestari;Jalan HOS Cokroaminoto 57412 Klaten  - Kabupaten;Hospitals
Intertek;Jalan Cikini 4 210350 Jakarta;Hospitals
Rumah Sakit Melati;Jalan Merdeka 9215113 Kasemen  - Banten;Hospitals
Rumah Sakit Wulan Windy;Jl. Besar Marelan 1720147 Obi Timur  - Sum;Hospitals
Multilab Adisurya Mandiri;Jalan Tanjung Selor 711440 Jakarta;Hospitals
Pathlab Indonesia;Jalan Sutomo 17220213 Medan Kota;Hospitals
Klinik An-Nur;Jalan Doktor Setiabudi 6340131 Kota Bandung;Hospitals
Flora Wahana Tirta;Desa Kebun Durian 28000 Klaten  - Kabupaten;Hospitals
Balai Besar Keramik;Jalan Jenderal Ahmad Yani 39240272 Kota Bandung;Hospitals
RS Abdi Waluyo;Jalan HOS Cokroaminoto 3110220 Jakarta Pusat;Hospitals
Apotek Kimia Farma 348;Jalan Damai 816151 West Java;Hospitals
Seis Optik;Komplek Manado Town Square 2295231 Kota Manado;Hospitals
Klinik Mitra Medika Abadi;Jl. Kapt. Mitra Hanafiah 341253 Klaten  - Kabupaten;Hospitals
RS.Bella;Jalan Insinyur Haji Juanda 14117113 Kota Bekasi;Hospitals
Apotek Senopati;Jalan Senopati 1512190 Jakarta;Hospitals
Rumah Sakit Mata Pekanbaru;Jalan Soekarno Hatta 23628125 Kota Pekanbaru;Hospitals
Apotek Kimia Farma 112;Jalan Diponegoro 873111 Palangkaraya  - Palangka;Hospitals
Aisei;Equity Tower 12190 Jakarta;Hospitals
RSIA Ferina;Jalan Irian Barat 760281 Kota Surabaya;Child Delivery Clinics
Rumah Sakit Hardjo Lukito;Jalan Janti 55198 Klaten  - Kabupaten;Child Delivery Clinics
Klinik Kimia Farma 253;Jalan Yusuf Martadilaga 11442151 Kasemen  - Banten;Child Delivery Clinics
Ariont;Jalan Jombang Raya 15224 Klaten  - Kabupaten;Child Delivery Clinics
Rumah Sakit Karisma Cimareme;Jalan Cilame 23540552 Kabupaten Bandung Barat;Child Delivery Clinics
Apotek Kimia Farma;Jalan Diponegoro 457416 Klaten  - Kabupaten;Child Delivery Clinics
RSIA Bunda Aliyah;Jalan Pahlawan Revolusi 10013430 Jakarta;Child Delivery Clinics
Apotek Kimia Farma Sunter;Jalan Danau Sunter Utara 14350 Jakarta;Child Delivery Clinics
Klinik Anak Cerdas Ceria;Jl. Letjen Suprapto 8957156 Surakarta;Child Delivery Clinics
SOS Medika;Jalan Puri Sakti 1 1012410 Jakarta;Child Delivery Clinics
New Diva PT Diva Sumber Berkat DSB;Jalan Ahmad Jazuli 1555224 Kota Yogyakarta;Child Delivery Clinics
Apotek Kimia Farma 117;Jalan Kolonel Abunjani 7836129 Kota Jambi;Child Delivery Clinics
Apotek Kimia Farma;Jl. Ampera 729663 Klaten  - Kabupaten;Child Delivery Clinics
Apotek Kimia Farma212;Jalan Sukowati 44057215 Klaten  - Kabupaten;Child Delivery Clinics
Apotek Kimia Farma;Jalan Ngagel Jaya Selatan 10960283 Kota Surabaya;Child Delivery Clinics
RS Bhakti Medicare;Jl. Raya Siliwangi 18643111 Kota Sukabumi;Child Delivery Clinics
Berlico Mulia Farma;Jl. Yogyakarta 1055571 Klaten  - Kabupaten;Child Delivery Clinics
Rumah Sakit Umum Daerah Cilacap;Jalan Gatot Subroto 2853283 Cilacap Tengah;Child Delivery Clinics
Apotek Kimia Farma;Jalan Simo 7057432 Klaten  - Kabupaten;Child Delivery Clinics
Nufa Islamic Education Center;Jalan Puri Anggrek 1 13460 Kota Bekasi;Child Delivery Clinics
Kimia Farma 10 Apotek;Jalan Braga 240111 Klaten  - Kabupaten;Chemists
Klinik Dr. Sanders B;Jalan Teuku Umar 1917520 Kota Bekasi;Chemists
Kimia Farma 24 Apotek;Jalan Dharmawangsa 2460286 Kota Surabaya;Chemists
Apotek Kimia Farma;-C Jl. Jend. Gatot Subroto 3722774 Obi Timur  - Sum;Chemists
Klinik Kimia Farma Sepinggan;Jalan Marsma Iswahyudi 70276114 Balikpapan;Chemists
Apotek Kimia Farma;Jl. W.J. Lalamentik 85369 Klaten  - Kabupaten;Chemists
SMPIT An-Nizomiyah;Jalan Amil 2 5612510 Jakarta;Chemists
RS Ananda Purwokerto;Jalan Pemuda 3053132 Klaten  - Kabupaten;Chemists
Klinik Bahagia;Jalan Pandu 9357438 Klaten  - Kabupaten;Chemists
Klinik Kimia Farma 202;Jalan Kejayaan 216415 Depok;Chemists
Sinar Abadi Jaya;Jalan Gajah Mada 4178122 Kota Pontianak;Chemists
Rumah Sakit Wiyung Sejahtera;Jalan Karangan PDAM 160227 Kota Surabaya;Chemists
Rumah Sakit Umum Daerah Cibabat;Jalan Jenderal Haji Amir Machmud 14040523 Kota Cimahi;Chemists
Apotek Kimia Farma Medan;Jalan Palang Merah 3220151 Obi Timur  - Sum;Chemists
Apotek Kimia Farma Jati Mulya;Jl. Raya Pengasinan 17144 Ruko Jatimulya Blok A No. 10;Chemists
Rumah Sakit Umum Daerah Pelabuhan Ratu;Jalan Jenderal Ahmad Yani 243145 Kota Sukabumi;Chemists
Apotek Kimia Farma;Jl. Betoambari 493725 Kota Baubau;Chemists
RSUD Dr. Soetomo;Jl. Mayjend. Prof. Dr. Moestopo 660286 Kota Surabaya;Chemists
Apotek Kimia Farma 463;Jl. Bengkong Ratu 1129431 Riau Islands;Chemists
Bio Karya Sejahtera;Jl. Gunung Latimojong  Jakarta Timur  - Makasar;Chemists
Rumah Sakit Khusus Bedah BIMC;Jalan Ngurah Rai By Pass 10080361 Klaten  - Kabupaten;Hospitals
Rejuva Dental & Dermatology;Jl. Mayjend Sungkono 60189 Kota Surabaya;Hospitals
Klinik Kimia Farma 74;Jalan Bandara Sam Ratulangi 3195113 Kota Manado;Hospitals
Tjiptamas Eka Bangsa;Jalan Pahlawan Seribu BSD Ruko CBD 15310 Kota Tangerang Selatan;Hospitals
Rumah Sakit Mawaddah Medika;Jl. Raya Ngijingan 61385 Klaten  - Kabupaten;Hospitals
Medika Loka Yogya;Jalan Inpeksi Selokan Mataram 55282 Kota Yogyakarta;Hospitals
Toya Medika Clinic;Jalan Raya Pengosekan 80571 Dompu  - Bali;Hospitals
Praktek Drg. Merita Ariestya Yudi;Jalan Doktor Sutomo 557451 Klaten  - Kabupaten;Hospitals
Apotek Kimia Farma 138;Jalan Kyai Haji Agus Salim 3075117 Kota Samarinda;Hospitals
Bina Dinamika Raga;Jl. H. Kurdi I 6240243 Kota Bandung;Hospitals
Apotek Kimia Farma;Jl. Letjen Suprapto 7668166 Klaten  - Kabupaten;Hospitals
Apotek Kimia Farma Tanjung Uncang;Komp. Ruko Fanindo 29423 Riau Islands;Hospitals
Apotek Kimia Farma;Jalan Jenderal Ahmad Yani 22860243 Kota Surabaya;Hospitals
Klinik Kimia Farma 79;Jalan Dewi Sartika 7957412 Klaten  - Kabupaten;Hospitals
Puskesmas Kendal II;Jalan Kergan 1057485 Klaten  - Kabupaten;Hospitals
Rumah Sakit Umum Daerah Ploso;Jl. Darmo Sugondo 8361453 Klaten  - Kabupaten;Hospitals
Apotek Kimia Farma;Jl. Citarum Raya 6050519 Klaten  - Kabupaten;Hospitals
Kimia Farma;Jl. Letjend. R. Suprapto 12358153 Klaten  - Kabupaten;Hospitals
RS Permata Keluarga Jababeka;Jl. Dr. Cipto Mangunkusumo 17530 Klaten  - Kabupaten;Hospitals
Rumah Sakit Urip Sumoharjo Bandar Lampung;Jalan Letnan Jenderal Urip Sumoharjo 20035131 Kota Bandar Lampung;Hospitals
Karya Daya Syafarmasi;Kawasan Industri Bogorindo 16810 Kota Bogor;Chemists
RS Pusri;Jalan Mayor Zen 8430119 Kota Palembang;Chemists
Rumah Sakit Umum Mitra Sejati;Jalan AH Nasution 720147 Medan Johor  - Pangkalan Masyhur;Chemists
Apotek Kimia Farma;Jalan Diponegoro 12584218 Dompu  - Bali;Chemists
Apotek Kimia Farma;Jl. Utan Kayu 10513120 Jakarta;Chemists
Bintara Kartika Bakti;C/O Rumah Sakit Satya Negara 2414350 Jakarta;Chemists
Kimia Farma Proklamasi;Jl. Proklamasi 2425237 Kota Padang;Chemists
RS Dinda;Jalan Galuh - Jatiuwung 215134 Kota Tangerang;Chemists
Rumah Sakit Gotong Royong;Jalan Medokan Semampir Indah 60119 Kota Surabaya;Chemists
Revital Clinic;Jalan Lengkong Kecil 1440261 Klaten  - Kabupaten;Chemists
Infomedia Nusantara;Jalan Kapt. Tendean 3912790 Jakarta;Chemists
Santosa Hospital Bandung Kopo;Jl. KH. Wahid Hasyim 46140227 Klaten  - Kabupaten;Chemists
Indo Tech;Jl. Ahmad Yani 5580231 Klaten  - Kabupaten;Chemists
Apotek Kimia Farma;Jalan Simo 1457432 Klaten  - Kabupaten;Chemists
Mitra Meditama Abadi;Jl. Simpang Danau Limboto Timur II A.5 - I.32 5 Klaten  - Kabupaten;Chemists
Rumah Sakit Citra Harapan;Jl. Raya Harapan Indah 317131 Klaten  - Kabupaten;Chemists
Rumah Sakit Jiwa Atmamahusada Mahakam Samarinda;Jalan Kakap 2375115 Kota Samarinda;Chemists
Jaminan Sosial Tenaga Kerja (Persero);Jalan Doktor Sutomo 165111 Kota Malang;Chemists
Intervet Indonesia;Wisma 46 Kota BNI 27Th Floor Suite 27.01 10220 Jakarta;Chemists
Rumah Sakit Umum Panti Baktiningsih;Klepu Sendangmulyo Minggir 55562 Kota Yogyakarta;Chemists
Klinik Kimia Farma 105;Jalan Dokter Sutomo 3675123 Kota Samarinda;Chemists
RS. Krakatau Medika;Jalan Semar 42423 Kota Cilegon;Chemists
Dinas Kesehatan Provinsi Jawa Barat;Jalan Pasteur 2540171 Kota Bandung;Chemists
Horiba Indonesia;Jalan Jalur Sutera 15144 Klaten  - Kabupaten;Chemists
Natura Perisa Aroma;Jalan Insinyur Sutami 935122 Kota Bandar Lampung;Chemists
RS MMC;RS Mmc 12940 Jakarta;Chemists
Kimia Farma Apotek;Jl. Brigjen Sudiarto 3050714 Salatiga;Chemists
Apotek Kimia Farma;Jalan Soeprapto 6438886 Kota Bengkulu;Chemists
Dompet Duafa;Jalan Parang Klitik 4257411 Klaten  - Kabupaten;Chemists
Universitas Bina Darma;Jalan Jenderal Ahmad Yani 330263 Kota Palembang;Chemists
Klinik Bedah Surabaya;Jalan Ngagel Wasana 1 3960116 Kota Surabaya;Chemists
Bintari;Jl. Tirto Agung Barat V 2150268 Banyumanik  - Pedalangan;Chemists
Klinik Monhal Persada;Jalan Serang 2315133 Kota Tangerang;Chemists
Apotek Kimia Farma 134;Jalan Pejanggik 4883121 Kota Mataram;Chemists
East Bali Poverty Project;Yz Jl. Tunjugan Sari 280117 Dompu  - Bali;Chemists
Internasional Budi Bahagia;Jalan Wolter Mongonsidi 95513 Kota Bitung;Chemists
Kimia Farma Apotek;Jl. Hasanuddin 53 East Java;Chemists
Riau Anggun Mandiri;Jl. Bima Tuanku Tambusai 128292 Riau;Chemists
Melawai Apotik;Jalan Melawan 2111170 Jakarta;Chemists
