name;address;sector
Ehealth;Wisma Monex 13340112 Kota Bandung;Health Service - Sanitary
Klinik Karunia Sehat;Jalan Raya Serang 1415710 Kota Tangerang;Health Service - Sanitary
Samudra Estetika Perkasa;Grand 612210 Jakarta;Health Service - Sanitary
RB & Klinik Putra Medika;Perum Vila Mutiara Cikarang 11517530 Klaten  - Kabupaten;Health Service - Sanitary
Klinik 24 Jam Budi Husada;Jalan Raden Patah 27550278 Kota Semarang;Health Service - Sanitary
Toko Sehat Sejahtera Sentosa;Jl. Kopo Permai Iii 40227 Kota Bandung;Health Service - Sanitary
Puskesmas Purwokerto Timur I;Jalan Adipati Mersi 5153112 Klaten  - Kabupaten;Health Service - Sanitary
Kasih Ayah Bunda Medika;Jalan Senayan Utama 1215224 Kota Tangerang Selatan;Health Service - Sanitary
Buana Pijat & Refleksi;Jalan Panjang Jiwo 4660299 Kota Surabaya;Health Service - Sanitary
Ifrc;Wisma PMI 112720 Jakarta;Health Service - Sanitary
Puskesmas Harapan Mulya;Jalan Harapan Mulya 3 10540 Jakarta;Health Service - Sanitary
Canadian Red Cross;Jalan Ajuen Jeumpet 1823233 Kota Banda Aceh;Health Service - Sanitary
Telkomedika;Jalan Cisangangarung 240115 Kota Bandung;Health Service - Sanitary
Klinik Mitra Kondang Utama;Jl. Pangairan Citra Kebun Mas 41311 Klaten  - Kabupaten;Health Service - Sanitary
Pejuang Tangguh;Jalan Cempaka Putih Barat 3 10520 Jakarta;Health Service - Sanitary
Puskesmas Purwokerto Utara II;Jalan Jatisari 2953125 Klaten  - Kabupaten;Health Service - Sanitary
Puskesmas Sitanggal;Jalan Bali 57412 Klaten  - Kabupaten;Health Service - Sanitary
Nordstjernen Investering;Graha Codefin 12920 Jakarta;Health Service - Sanitary
Puskesmas Purwokerto Barat;B Jl. H. Mashuri 3753134 Klaten  - Kabupaten;Health Service - Sanitary
Puskesmas Karanganyar;Jalan Tirtomulyo Gang 1 57434 Klaten  - Kabupaten;Health Service - Sanitary
Langgeng Ayu;Jalan Lebak Bulus 2 812430 Jakarta;Health Service - Sanitary
Puskesmas Lebaksiu;Jalan Bukit Sitanjung 4452461 Klaten  - Kabupaten;Health Service - Sanitary
Indopasifik Teknologi Medika Indonesia;Graha Irama 112950 Jakarta;Health Service - Sanitary
Kasih Husada Insani;Jalan Raya Kebayoran Lama 3312230 Jakarta;Health Service - Sanitary
Himpunan Optika Indonesia;Jl. Dago Giri 40391 Kabupaten Bandung Barat;Health Service - Sanitary
Sahabat Rakyat Sehat;Tifa 7Th Floor 112710 Jakarta;Health Service - Sanitary
Puskesmas Sampang;Jalan Tugu Barat 2753273 Sampang;Health Service - Sanitary
Adhil Sukses Pratama;Perumahan Juanda Regency Blok A 61256 Klaten  - Kabupaten;Health Service - Sanitary
Homecareindo Global Medika;Soho Pancoran 12810 Jakarta;Health Service - Sanitary
Jalakaca Mitraguna;Jl. Mampang Prapatan Raya 10812760 Jakarta;Health Service - Sanitary
Lab Sarana Medika Boyolali;Jalan Perintis Kemerdekaan 30157435 Klaten  - Kabupaten;Health Service - Sanitary
Puskesmas Kebonarum;Jl. Nila Pluneng 57111 Klaten  - Kabupaten;Health Service - Sanitary
Pelayaran Hotama Lestari;Jalan Pluit Selatan Raya 14440 Jakarta;Health Service - Sanitary
Puskesmas Durenjaya;Jalan Anyer 317113 Kota Bekasi;Health Service - Sanitary
Puskesmas Jatimulya;Jl. Raya BTN Jatimulya 17111 Kota Bekasi;Health Service - Sanitary
Puskesmas Juwiring;Jalan Tanjung 71571 Tanjung;Health Service - Sanitary
Apotek Kajen;Jalan Mandurejo 47651161 Klaten  - Kabupaten;Health Service - Sanitary
Puskesmas Poncol;Jalan Imam Bonjol 14450131 Kota Semarang;Health Service - Sanitary
Puskesmas Cangkurawok;Jalan Cageran 57485 Klaten  - Kabupaten;Health Service - Sanitary
Puskesmas Kembaran II;Jalan Kramat 153182 Klaten  - Kabupaten;Health Service - Sanitary
Puskesmas Banyumanik;Jalan Meranti Raya 38950269 Kota Semarang;Health Service - Sanitary
Klinik Al Jahwu;Jl. Tanjung Barat 312510 Jakarta;Health Service - Sanitary
Growth Taller Clinic;Jalan Ngagel Jaya Tengah 6 2260284 Kota Surabaya;Health Service - Sanitary
Pengelola Limbah Kutai Kertanegara;Jalan Jenderal Sudirman 1576111 Balikpapan;Health Service - Sanitary
De Petrolium International;Mayapada Tower 12920 Jakarta;Health Service - Sanitary
Rumah Sakit Mitra Keluarga Bekasi Timur;Jalan Pengasinan Raya 17113 Kota Bekasi;Health Service - Sanitary
Puskesmas Duren Tiga;Jalan Haji Maun 1812760 Jakarta;Health Service - Sanitary
PMI Utd Cab Pamekasan;Jalan Kemit 57468 Klaten  - Kabupaten;Health Service - Sanitary
Gakken Health And Education Indonesia;Jl. Ratulangi 790113 Jakarta Timur  - Makasar;Health Service - Sanitary
Lab Cito Semarang;Jl. Indraprasta 8150131 Klaten  - Kabupaten;Health Service - Sanitary
Puskesmas Banjardawa;Jalan Kapten Piere Tendean 57412 Klaten  - Kabupaten;Health Service - Sanitary
Clinisindo Putra Perkasa;Jalan Limo 4012220 Jakarta;Health Service - Sanitary
Kaweha Bathroom Centre;S/D 4  Jakarta;Health Service - Sanitary
Sungai Kemurahan;Jalan Medokan Keputih 2960111 Kota Surabaya;Health Service - Sanitary
Puskesmas Duri Kepa;Jalan Angsana Raya 111510 Jakarta;Health Service - Sanitary
Medsense Indonesia Abadi;Jalan Sekip 2520113 Medan Petisah  - Sekip;Health Service - Sanitary
Puskesmas Kluwut;Jalan Raya Kluwut 52253 Klaten  - Kabupaten;Health Service - Sanitary
Puskesmas Bandar Kedung Mulyo;Jl. Raya Bandar Kedung Mulyo 1461462 Klaten  - Kabupaten;Health Service - Sanitary
Nukleus;Jalan Kedung Mundu Raya 12550277 Kota Semarang;Health Service - Sanitary
Good Doctor;Cohive 112950 Jakarta;It: Software, PackagesHealth Service - Sanitary
Dartech;Signature Park Grande Unit Cta/Ug-02 13630 Jakarta;It: Software, PackagesHealth Service - Sanitary
Perkumpulan Pendidik Sebaya Semar;Jalan Rajawali 1 357139 Surakarta;It: Software, PackagesHealth Service - Sanitary
Medifa Infoyasa Suryantara;Gedung Indosurya 810230 Jakarta;It: Software, PackagesHealth Service - Sanitary
Dualima Industries;Jalan Sentul Jaya 115610 Klaten  - Kabupaten;It: Software, PackagesHealth Service - Sanitary
Klinik Budi Asih I;Jl.  Kota Tangerang;It: Software, PackagesHealth Service - Sanitary
Gerin Mitra Husada;Jalan Serdang 1610640 Jakarta;It: Software, PackagesHealth Service - Sanitary
Chandra Husada Medika;Jalan Bulevar Bukit Gading Raya 14240 Jakarta;It: Software, PackagesHealth Service - Sanitary
Puskesmas Kebon Jeruk;Jalan Aipda Karel Satsuit Tubun 11410 Jakarta;It: Software, PackagesHealth Service - Sanitary
Aura Beauty House;Komp. Maesonet 57552 Klaten  - Kabupaten;It: Software, PackagesHealth Service - Sanitary
Terus Berjuang;Jl. Cibolerang Kp. Pangkalan 40224 Kota Bandung;It: Software, PackagesHealth Service - Sanitary
PMI Utdc Kab Pacitan;Jalan Haji Samanhudi 57415 Klaten  - Kabupaten;It: Software, PackagesHealth Service - Sanitary
Klinik Al-Ikhlas;Jl. Raya Siliwangi 40743111 Kota Sukabumi;It: Software, PackagesHealth Service - Sanitary
PMI Utdc Kota Surabaya;Jalan Embong Ploso 1560271 Kota Surabaya;It: Software, PackagesHealth Service - Sanitary
Mitekindo;Jalan Pengasinan Raya 9417113 Kota Bekasi;It: Software, PackagesHealth Service - Sanitary
Perhimpunan Respirologi Indonesia;Jalan Banteng Dalam 440264 Klaten  - Kabupaten;It: Software, PackagesHealth Service - Sanitary
Puskesmas Bandar I;Jalan Wonokerto 51254 Klaten  - Kabupaten;It: Software, PackagesHealth Service - Sanitary
Central Blood Transfusion Service;Jalan Johar 710240 Jakarta;It: Software, PackagesHealth Service - Sanitary
Resti Tirta Erha Mandiri;Jalan Raya Serang - Pandeglang 42125 Kasemen  - Banten;It: Software, PackagesHealth Service - Sanitary
Medika Komunika Teknologi;Graha Kirana Building 14350 Jakarta;It: Software, PackagesHealth Service - Sanitary
Ceebm FKUI-RSCM;Building H RSCM 7110430 Jakarta;Health Service - Sanitary
Prodia Occupational Health Institute;Prodia Tower 15010430 Jakarta;Health Service - Sanitary
Adhil Sukses Pratama;Jalan Perintis Kemerdekaan 1910640 Jakarta Timur  - Makasar;Health Service - Sanitary
Rosalin'S Clinic;Jalan Wage Rudolf Supratman 3840114 Klaten  - Kabupaten;Health Service - Sanitary
ABK;Jalan Sumbing 1065112 Kota Malang;Health Service - Sanitary
Guobin International Indonesia;Sutomo Tower Lt. 420235 Sutomo Ujung;Health Service - Sanitary
Puskesmas Kesugihan I;Jalan Serayu 1653271 Kesugihan;Health Service - Sanitary
Tim PPM Tulungagung;Jalan Pahlawan 157424 Klaten  - Kabupaten;Health Service - Sanitary
Balai Pengobatan Budi Asih;Jl. Tirtoyoso VI 2050125 Klaten  - Kabupaten;Health Service - Sanitary
Klinik Dharma Medika Bakti;Jalan Limo 12220 Jakarta;Health Service - Sanitary
Tritunggal Buana;Jalan Boulevard Famili Timur 60227 Kota Surabaya;Health Service - Sanitary
PMI Utd Cab Kota Probolinggo;Jl. Soekarno Hatta 27236 Klaten  - Kabupaten;Health Service - Sanitary
Spectrum Pijat Refleksi;Mega 9714450 Jakarta;Health Service - Sanitary
Athena Mandiri Group;Jalan Jenderal Sudirman 326130151 Kota Palembang;Health Service - Sanitary
Fatkilla;E Jl. K H Moh. Mansyur 1910140 Jakarta;Health Service - Sanitary
Sakareksa Pacific Lines;Pusri Bldg, 11480 Jakarta;Health Service - Sanitary
Puskesmas Tebet Barat;Jl. Tebet Barat Ix/64 6412810 Jakarta;Health Service - Sanitary
Puskesmas Gelora;Jl. Lapangan Tembak 210270 Jakarta;Health Service - Sanitary
Danes Clinic;-43-ABC Jl. Pecenongan 4110120 Jakarta;Health Service - Sanitary
Puskesmas Kalimanah;Jalan Beringin 1 53371 Klaten  - Kabupaten;Health Service - Sanitary
Puskesmas Bintara Jaya;Jalan Bintara Jaya 1 13450 Kota Bekasi;Health Service - Sanitary
Puskesmas Bangetayu;Jalan Kalicari - Bangetayu Kidul 50115 Kota Semarang;Health Service - Sanitary
Labkesda Dinkes Pemalang;Jalan Kyai Haji Samanhudi 1252311 Klaten  - Kabupaten;Health Service - Sanitary
Puskesmas Pondok Rumput;Jalan Biak 1916156 Kota Bogor;Health Service - Sanitary
Palang Merah Indonesia Tangerang;Jalan Mayor Jenderal Sutoyo 115111 Kota Tangerang;Health Service - Sanitary
Puskesmas Cebongan;Jalan Soekarno Hatta 150733 Salatiga;Health Service - Sanitary
Puskesmas Karanggede;Jalan Simo 57432 Klaten  - Kabupaten;Health Service - Sanitary
Puskesmas Pejuang;Jalan Bungur Raya 217145 Kota Bekasi;Health Service - Sanitary
Mitra Sehat II Polrestabes Smg;Jl. Dr. Soetomo 1950245 Kota Semarang;Health Service - Sanitary
Tytyan Samodra Shipping;jln Radio Dalam Raya 512140 Jakarta;Health Service - Sanitary
Puskesmas Gemuh I;Jl. Puskesmas 1551356 Klaten  - Kabupaten;Health Service - Sanitary
Lab Medika;Jalan Jenderal Sudirman 2651211 Klaten  - Kabupaten;Health Service - Sanitary
Puskesmas Harjamukti;Jalan Tumaritis 2 16454 Depok;Health Service - Sanitary
Puskesmas Salaman I;Jalan Raya Magelang - Purworejo 1556162 Klaten  - Kabupaten;Health Service - Sanitary
Apotek Cikarang Medika Farma;Jl. Yos Sudarso 2717530 Klaten  - Kabupaten;Health Service - Sanitary
Puskesmas Padamara;Jalan Raya Padamara 653372 Klaten  - Kabupaten;Health Service - Sanitary
Puskesmas Parung;Jalan Raya Parung Banten 57516141 Kota Bogor;Health Service - Sanitary
Puskesmas Ngemplak Simongan;Jalan Srinindito Raya 4850145 Kota Semarang;Health Service - Sanitary
Puskesmas Gombong II;Jl. Karang Bolong 54413 Klaten  - Kabupaten;Health Service - Sanitary
Puskesmas Larangan;Jalan Irigasi Larangan 1852262 Klaten  - Kabupaten;Health Service - Sanitary
Puskesmas Paninggaran;Jalan Pandu 57438 Klaten  - Kabupaten;Health Service - Sanitary
Puskesmas Mranti;- A Jl. Mister Wilopo 20354112 Klaten  - Kabupaten;Health Service - Sanitary
Puskesmas Brangsong II;Jl. Letnan Suyono 1051371 Klaten  - Kabupaten;Health Service - Sanitary
Puskesmas Tapos;Jalan Tapos - Bagoang 16370 Klaten  - Kabupaten;Health Service - Sanitary
Puskesmas Karangdowo;Jalan Sengon 57455 Klaten  - Kabupaten;Health Service - Sanitary
Puskesmas Demak III;Jalan Cempaka 557415 Klaten  - Kabupaten;Health Service - Sanitary
Puskesmas Cirimekar;Jl. Kayu Manis 16917 Klaten  - Kabupaten;Health Service - Sanitary
Puskesmas Doro II;Jalan Raya Larikan 51191 Klaten  - Kabupaten;Health Service - Sanitary
Puskesmas Baturraden I;Jalan Kebumen 153151 Klaten  - Kabupaten;Health Service - Sanitary
Puskesmas Semper Barat III;Jl. Pepaya V 1814130 Jakarta;Health Service - Sanitary
Puskesmas Tenjo;Jalan Raya Tenjo 16370 Klaten  - Kabupaten;Health Service - Sanitary
Puskesmas Kedung Badak;Jalan Raya Pemda 116164 Kota Bogor;Health Service - Sanitary
Pelsutra Lines;Jalan Jenderal Ahmad Yani 37 Kota Manado;Health Service - Sanitary
Puskesmas Ancol;Jalan Ancol 3 14430 Jakarta;Health Service - Sanitary
Puskesmas Lawang Gintung;Jl. Skip Lawang Gintung Bogor 16134 Kota Bogor;Health Service - Sanitary
Puskesmas Gayamsari;Jalan Slamet Riyadi 450163 Kota Semarang;Health Service - Sanitary
Puskesmas Pabuaran Indah;Perum Pabuaran Indah 16921 Klaten  - Kabupaten;Health Service - Sanitary
Puskesmas Kemiri;Jalan Tentara Pelajar 154262 Klaten  - Kabupaten;Health Service - Sanitary
Puskesmas Jonggol;Jl. Pasar Lama 12716830 Klaten  - Kabupaten;Health Service - Sanitary
Puskesmas Sukatani;Jalan Wijaya Kusuma 16454 Depok;Health Service - Sanitary
Kharisma Wira Perkasa;Lina Building Ground Floor 12920 Jakarta;Maritime TransportHealth Service - SanitaryMarinas
Binabhakti Jasa Bahari;Jalan Jenderal Sudirman 2810220 Jakarta;Maritime TransportHealth Service - SanitaryMarinas
Puskesmas Sunter Jaya I;Jalan A 10210 Jakarta;Maritime TransportHealth Service - SanitaryMarinas
Puskesmas Pegandan;Jalan Kendeng Barat 3 250232 Kota Semarang;Maritime TransportHealth Service - SanitaryMarinas
Puskesmas Cimandala;Jl. Raya Jakarta Bogor 5116710 Klaten  - Kabupaten;Maritime TransportHealth Service - SanitaryMarinas
Puskesmas Kebon Bawang III;Jl. Swasembada Barat II/83 8314320 Jakarta;Maritime TransportHealth Service - SanitaryMarinas
Puskesmas Cibinong;Jalan Raya Bogor 4716911 Klaten  - Kabupaten;Maritime TransportHealth Service - SanitaryMarinas
Wirdtama Dekon;Jalan Kalianak 60183 Kota Surabaya;Maritime TransportHealth Service - SanitaryMarinas
Puskesmas Pedan;Jalan Pemuda 57411 Klaten  - Kabupaten;Maritime TransportHealth Service - SanitaryMarinas
Puskesmas Telaga Murni;Jl. Imam Bonjol 1117720 Klaten  - Kabupaten;Maritime TransportHealth Service - SanitaryMarinas
Puskesmas Kutoarjo;Jalan Mawar 2257431 Klaten  - Kabupaten;Maritime TransportHealth Service - SanitaryMarinas
Puskesmas Karangdadap;Jalan Duku 1457424 Klaten  - Kabupaten;Maritime TransportHealth Service - SanitaryMarinas
Balai Pengobatan Nur Aini;Jl. Mawar I Graha Golf 1150241 Kota Semarang;Maritime TransportHealth Service - SanitaryMarinas
Puskesmas Semplak;Jl. K H R Abdullah Bin Nur - Ri 16114 Kota Bogor;Maritime TransportHealth Service - SanitaryMarinas
Balai Pengobatan Nayaka 02;Jalan Raya Industri 217550 Kota Bekasi;Maritime TransportHealth Service - SanitaryMarinas
Puskesmas Purwokerto Utara I;Jalan Beringin 153121 Klaten  - Kabupaten;Maritime TransportHealth Service - SanitaryMarinas
PMI Kab Demak;Jalan Bima 357416 Klaten  - Kabupaten;Maritime TransportHealth Service - SanitaryMarinas
Puskesmas Lamper Tengah;Jalan Lamper Tengah Gang 1 1550266 Kota Semarang;Maritime TransportHealth Service - SanitaryMarinas
Nippon Kaiji Kyokai;Skyline Building 6 Jakarta;Maritime TransportHealth Service - SanitaryMarinas
Lab Cito Tegal;Jalan Gajah Mada 7951114 Kota Pekalongan;Maritime TransportHealth Service - SanitaryMarinas
Puskesmas Srondol;Jl. Setia Budi 20950263 Kota Semarang;Health Service - Sanitary
Balai Pengobatan Anugrah Berkoh;Jl. Jend Sudirman Timur 7953111 Klaten  - Kabupaten;Health Service - Sanitary
Puskesmas Kaliabang Tengah;Jl. Pondok Ungu Permai II 117125 Kota Bekasi;Health Service - Sanitary
Puskesmas Purwokerto Timur II;Jalan Adyaksa 53116 Klaten  - Kabupaten;Health Service - Sanitary
Matra Satya Osiana;Jalan Cempaka 3 310540 Jakarta;Health Service - Sanitary
Puskesmas Bojong Rawalumbu;Tri Satya Per Bumi Bekasi Baru 17116 Kota Bekasi;Health Service - Sanitary
Puskesmas Pejagalan;Jl. Teluk Gong 14111 Jakarta;Health Service - Sanitary
Puskesmas Bawang I;Jalan Raya Bawang 653471 Klaten  - Kabupaten;Health Service - Sanitary
Puskesmas Kapuk Muara;Jl. Kapuk Kamal 2814111 Jakarta;Health Service - Sanitary
Famous Shoes Factory;Jalan Pemuda Raya 72010570 Jakarta;Health Service - Sanitary
Perushaan Pelayaran Nusantara Deli Madju;JL HM Yamin 34 Medan;Health Service - Sanitary
Puskesmas Kalibening I;Jl. Raya Kalibening 153458 Klaten  - Kabupaten;Health Service - Sanitary
Puskesmas Borobudur;Jalan Sentul - Cawas 957463 Klaten  - Kabupaten;Health Service - Sanitary
Puskesmas Cilincing I;- A Jl. Pasar Pagi 1114120 Jakarta;Health Service - Sanitary
Puskesmas Tambelang;Jalan Lingkar Utara 217113 Kota Bekasi;Health Service - Sanitary
Wastec International;Jalan Majapahit 11010160 Jakarta;Health Service - Sanitary
Klinik Kopindosat;Jl. RE Martadinata 39 Klaten  - Kabupaten;Health Service - Sanitary
Omsa Medic;Jalan Uluwatu 2 8680361 Klaten  - Kabupaten;Health Service - Sanitary
Cordlife Persada;Infinia Park 4512850 Jakarta;Health Service - Sanitary
Deblitz'R;Bellezza Office Tower 3412210 Jakarta;Health Service - Sanitary
Glafidsya RMA Group;Jl. Perintis Kemerdekaan Ruko Graha Pratama 743285 Klaten  - Kabupaten;Health Service - Sanitary
Global Genika Mandiri;Dbs Tower Lt. 12940 Jakarta;Health Service - Sanitary
Wang Wang Refleksi;Jl Pluit Indah Raya Mega 5014450 Jakarta;Health Service - Sanitary
Teduh Karya Asia;Panin Tower Lt. 10270 Jakarta;Health Service - Sanitary
Link Medis Sehat;Jl. Cipaku I 512170 Jakarta;Health Service - Sanitary
Puskesmas Pal Merah;Jalan Palmerah Barat 12012210 Jakarta;Health Service - Sanitary
Puskesmas Cepiring;Jl. Stasiun Semut 951352 Klaten  - Kabupaten;Health Service - Sanitary
Papua Lestari;Jalan Pandu 57438 Klaten  - Kabupaten;Health Service - Sanitary
Gamca;Jalan F 1110460 Jakarta;Health Service - Sanitary
AES Beauty Care;Jl. Pajak Terusan 815155 Kota Tangerang;Health Service - Sanitary
PMI Utdc Kab Ngawi;Jl. Wahidin Sudiro Husodo 63218 Klaten  - Kabupaten;Health Service - Sanitary
Klinik Sehat;Jalan Pawarengan 3741373 Klaten  - Kabupaten;Health Service - Sanitary
Majelis Pelayanan Kesehatan Umum Pimpinan Pusat Muhammadiyah;Jalan Menteng 6210340 Jakarta;Health Service - Sanitary
Gakeslab Indonesia;Ruko Graha Mas Pemuda 2313220 Jakarta;Health Service - Sanitary
KMD Indonesia;Menara Palma 12950 Jakarta;Health Service - Sanitary
Bangsaku Meta Medika;Jalan Batu Giok 1 7733684 Kota Pangkal Pinang;Health Service - Sanitary
Klinik JMC Sartika;Jl. Dewi Sartika 29613112 Jakarta;Health Service - Sanitary
Dinamika Mitra Pratama;Jalan Hang Lekir 5 1012220 Jakarta;Health Service - Sanitary
Puskesmas Mandiraja I;Jalan Mawar 157431 Klaten  - Kabupaten;Health Service - Sanitary
Nakes Homecare;112A Blok H Jl. Taman Kopo Indah 140226 Klaten  - Kabupaten;Health Service - Sanitary
PMI Utd Cab Kab Blitar;Jl. A Yani 66121 Klaten  - Kabupaten;Health Service - Sanitary
Klinik Cindana;Jl. Suci II 2713750 Jakarta;Health Service - Sanitary
Puskesmas Loano;Jalan Raya Magelang 854181 Klaten  - Kabupaten;Health Service - Sanitary
PMI Utd Cabang Kotawaringin Timur;Jl. A Yani Sampit 74326 Kotawaringin Timur;Health Service - Sanitary
Puskesmas Kembangan Utara;Jalan Kembangan 11610 Jakarta;Health Service - Sanitary
Rumah Sehat Baru;Jl. Sri Rejeki Dalam Raya 1750149 Klaten  - Kabupaten;Health Service - Sanitary
Puskesmas Cengkareng Barat I;Jalan Plaju 10210 Jakarta;Health Service - Sanitary
Sentosa Sinar Mulia;Jl. Jend. Sudirman 5490113 Jakarta Timur  - Makasar;Health Service - Sanitary
Puskesmas Petojo Selatan;Jalan Taman Tanah Abang 3 811430 Jakarta;Health Service - Sanitary
Klinik Kimia Farma 40;Jalan Pirus 1245144 Kota Cirebon;Health Service - Sanitary
Perkina;Pkmi Pusat Lt. 4910450 Jakarta;Health Service - Sanitary
Klinik MHT Bekasi;Jl. HM Jaya Martono 3117111 Klaten  - Kabupaten;Health Service - Sanitary
Puskesmas Rawa Buaya I;Jl. Rawa Buaya 5511740 Jakarta;Health Service - Sanitary
Nursyifa;Jalan Cikini Raya 2010310 Jakarta;Health Service - Sanitary
Alfa Sehat;Jl Sunter Pardise 14350 Jakarta;Health Service - Sanitary
Project Hope;Soho Pancoran Type Manhattan 12810 Jakarta;Health Service - Sanitary
Beauty Line Skin Care;Jl. Raya Pluit Sakti 8914440 Jakarta;Health Service - Sanitary
Klinik Mata Surabaya;Jalan Juni 10860134 Kota Surabaya;Health Service - Sanitary
Maxi Pilihan Indonesia;Bellezza Bsa 12210 Jakarta;Health Service - Sanitary
PMI Utd Kota Mojokerto;Jl. Hayam Wuruk 61327 Klaten  - Kabupaten;Health Service - Sanitary
PMI Utdc Lahat;Jalan Serma Jamis 131419 Klaten  - Kabupaten;Health Service - Sanitary
Family Health International Indonesia;Menara Salemba 510440 Jakarta;Health Service - Sanitary
Anak Cerdas Indonesia;Jl. Kayuputih Selatan 7413120 Jakarta;Health Service - Sanitary
Medis Indonesia Digital;Rukan Grand Fortune Fbg-20 15145 Klaten  - Kabupaten;Health Service - Sanitary
Ibunda Sehat Mental;Jalan Ampasit 1211430 Jakarta;Health Service - Sanitary
Sinar Perempuan Indonesia;Cinema The Breeze BSD City Unit L81 - 15345 Kota Tangerang;Health Service - Sanitary
Puskesmas Tambak I;Jl. Raya Barat Tambak 53196 Klaten  - Kabupaten;Health Service - Sanitary
PMI Utd Cab Boyolali;Jl. Randuasri Nebong 57372 Klaten  - Kabupaten;Health Service - Sanitary
PMI Utd Cab Kudus;Jl. Raya Kudus Purwodadi 59300 Klaten  - Kabupaten;Health Service - Sanitary
Puskesmas Pal Merah II;Jalan Kemanggisan 3 11480 Jakarta;Health Service - Sanitary
Rachel House;Graha Indramas 11410 Jakarta;Health Service - Sanitary
Centre For Epidemiology And Surveillance Research;Gedung G Building 216424 Depok;Health Service - Sanitary
Alodokter;Satrio Tower 512950 Jakarta;Health Service - Sanitary
Periksa.Id;Cohive 112950 Jakarta;Health Service - Sanitary
Puskesmas Gondangdia;Jalan Sumatera 5010240 Jakarta;Health Service - Sanitary
Kami Suka Jamu;Jl. Munduk Tengah 380351 Klaten  - Kabupaten;Health Service - Sanitary
Trias Sejahtera;Jl. Nuansa Raya A2 Nuansa Majasem 3445135 Kota Cirebon;Health Service - Sanitary
Klinik Ciracas;Jalan Cilacap 1810310 Jakarta;Health Service - Sanitary
Bauma Hospital Medical Centre;Wisma Metropolitan I 12920 Jakarta;Health Service - Sanitary
PMI Utdc Cab Kota Pekalongan;Jalan Veteran 2757435 Klaten  - Kabupaten;Health Service - Sanitary
PMI Utdc Kab Situbondo;Jalan Anggrek 57415 Klaten  - Kabupaten;Health Service - Sanitary
Balai Pengobatan Umum Swasta;Jl. Perdagangan 7428992 Kabupaten Rokan Hilir;Health Service - Sanitary
Krista Medika;Tamara Center 12920 Jakarta;Health Service - Sanitary
Testindo;Jalan Raden Inten 2 6113440 Jakarta;Health Service - Sanitary
Puskesmas Jatinegara Kaum;Jl. T. Badarudin 13111 Jakarta;Health Service - Sanitary
PMI Utdc Kab Tegal;Jl. Raya Banjaran Adiwerna 52194 Klaten  - Kabupaten;Health Service - Sanitary
