name;address;sector
Lab Pramita;Jl. Diponegoro 3720215 Obi Timur  - Sum;Medical Laboratories
Essity Hygiene And Health Indonesia;BSD Green Office Park 642527 Klaten  - Kabupaten;Medical Laboratories
Spektris Metalab;Jalan Tanah Abang 1 1210160 Jakarta;Medical Laboratories
Genecraft Labs;Business Park Kebon Jeruk  Jakarta;Medical Laboratories
Macrocitra Ardanasejati;Jl. Meruya Utara Kembangan 11620 Jakarta;Medical Laboratories
Sumber Utama Kimiamurni;Ruko Klampis Square 60117 Kota Surabaya;Medical Laboratories
Pratama Jaya Perkasa;Jalan Klampis Jaya 15460117 Kota Surabaya;Medical Laboratories
Laboratorium Klinik Pramita;Jalan Adityawarman 7360242 Kota Surabaya;Medical Laboratories
Haes Brothers;Jalan Mayor Jenderal Sungkono 60225 Kota Surabaya;Medical Laboratories
Kinglab Indonesia;Karawaci Office Park 15139 Kota Tangerang;Medical Laboratories
Multi Instrumentasi Mandiri;Jalan Perintis Kemerdekaan 17850263 Kota Semarang;Medical Laboratories
Maneungteung Anugerah Mandiri;Jalan Bintara 9 4917136 Kota Bekasi;Medical Laboratories
Duta Kimia Internusa;Jalan Sagitarius 1 1340275 Kota Bandung;Medical Laboratories
Bio Medika Laboratorium Klinik Utama;Jalan Ciujung 1011430 Jakarta;Medical Laboratories
Klinik Praga Medika;Jl. Jend. Sudirman 10245256 Klaten  - Kabupaten;Medical Laboratories
Laboratorium Klinik Pramita;Jalan Cik Ditiro 1755224 Kota Yogyakarta;Medical Laboratories
Laboratorium Prodia;Jalan Merdeka 3721143 Pematangsiantar;Medical Laboratories
Pramita;Jalan Doktor Cipto Mangunkusumo 9545132 Kota Cirebon;Medical Laboratories
Mitra Megah Mandiri;Kompleks Pergudangan Indoserena 961256 Klaten  - Kabupaten;Medical Laboratories
Lab Klinik Pramita;Jalan Jenderal Ahmad Yani 3939112 Kota Padang;Medical Laboratories
Tritunggal Sentra Utama;Jalan Taman Air Nasution 560271 Kota Surabaya;Medical Laboratories
Diontek Prima Analisa;Gedung Satmarindo 512560 Jakarta;Medical Laboratories
Ditek Jaya;Jalan Pucang Anom Timur 4 660282 Kota Surabaya;Medical Laboratories
Elo Karsa Utama;Jl. Sukaraja Pasteur 40161 Kota Bandung;Medical Laboratories
Klinik Dan Rontgen Promed Laboratorium;Jl. Raden Patah 329432 Riau Islands;Medical Laboratories
Lab Kimia Farma Nagoya;Jl. Imam Bonjol Kampung Utama 29431 Riau Islands;Medical Laboratories
Laboratorium Klinik Biolisa;Jalan Tanah Abang 3 1810150 Jakarta;Medical Laboratories
Indolab Karya Sahati;B Jl. Kelengan Besar 63150133 Klaten  - Kabupaten;Medical Laboratories
Citra Putera Gemilang;Jalan Boulevard Kelapa Gading 14240 Jakarta;Medical Laboratories
Mitra Global Manunggal;Jalan Bungur Besar 3910110 Jakarta;Medical Laboratories
Tekenomiks Indonesia;Jalan Jenderal Sudirman 5876114 Balikpapan;Medical Laboratories
Gloria Scientific Abadi;Jalan Margorejo Indah 160237 Kota Surabaya;Medical Laboratories
Genelab Laboratorium;Jalan Arjuna Selatan 11530 Jakarta;Medical Laboratories
Karsa Sejahtera Abadi;Jalan Cibaduyut Lama 5340235 Kota Bandung;Medical Laboratories
Laboratorium Labora;Jalan Lengkong Kecil 7340261 Kota Bandung;Medical Laboratories
KLV Instrument International;Jl. A.M. Sangaji VI 2710130 Jakarta;Medical Laboratories
Lab Klinik Thamrin;Jalan Tuanku Tambusai 3628125 Kota Pekanbaru;Medical Laboratories
Laboratorium Klinik Gunung Sahari;Jalan Gunung Sahari 5110710 Jakarta;Medical Laboratories
Laboratorium Klinik Cito;Jalan Indraprasta 8150139 Kota Semarang;Medical Laboratories
Laborindo Sarana;Jalan Arteri Pondok Indah 812240 Jakarta;Medical Laboratories
Laborindo Savaria;Jalan Arteri Pondok Indah 812240 Jakarta;Medical Laboratories
Bio Medika;Jl. Arjuna Utara 1111510 Jakarta;Medical Laboratories
Rohto Laboratories Indonesia;Jalan Cilame 20340552 Kota Bandung;Medical Laboratories
Klinik Budi Sehat;Jalan S Parman 13157131 Surakarta;Medical Laboratories
Schutter Laboratory Services;Jalan Abdullah Lubis 1320153 Medan Baru  - Darat;Medical Laboratories
Fertilindo Vitro Sains;Jalan Gubeng Jaya 6860281 Kota Surabaya;Medical Laboratories
Klinik Kimia Farma 147;Duren Sawit 2913440 Jakarta;Medical Laboratories
Bintang Surya Sentosa Abadi;PD. Pasar Jaya 13140 Jakarta;Medical Laboratories
Hans Dental Laboratorium;Jalan Tomang Asli 1411430 Jakarta;Medical Laboratories
Unitama Analitika Perkasa;C Jl. Panjang 3711530 Jakarta;Medical Laboratories
Pusat Kalibrasi Medilab;Jalan Pucang Anom 7 1160283 Kota Surabaya;Medical Laboratories
Agung Menara Abadi;Komp. Permata Mekar Mulya 40611 Klaten  - Kabupaten;Medical Laboratories
Sinar Citra Asia;Jalan Margorejo Indah 1160238 Kota Surabaya;Medical Laboratories
Siberhegindo Teknik;Jalan Tebet Dalam 10F 112810 Jakarta;Medical Laboratories
Arkka Buana Utama Dinamika;Jalan Kedoya Raya 811520 Jakarta;Medical Laboratories
Klinik As Shafa Medika;Jl. Letjen. Sutoyo 1161261 Klaten  - Kabupaten;Medical Laboratories
Tatonas;Jalan Pamularsih 1555581 Klaten  - Kabupaten;Medical Laboratories
Puspita Chemindo;Jl. Sinar Waluyo Raya 35650271 Klaten  - Kabupaten;Medical Laboratories
Bryan Medikal;Jl. Poros Telkomas Raya 90241 Jakarta Timur  - Makasar;Medical Laboratories
Intralab Ekatama;Jalan Terapi 216117 Kota Bogor;Medical Laboratories
Melakim Inti Perkasa;Jalan Haji Misbah 20151 Komplek Pertokoan Multatuli Indah Blok e/41-42;Medical Laboratories
Sophia;Jalan Raya Cibaduyut 8540236 Kota Bandung;Medical Laboratories
Alphamas Mandiri;Jl. K.H. Moh. Mansyur 1110140 Jakarta;Medical Laboratories
Karya Perkasa;Jl. Aksara 12220111 Obi Timur  - Sum;Medical Laboratories
Karya Pembina Swajaya;Jalan Urip Sumoharjo 7260271 Kota Surabaya;Medical Laboratories
Indocal Laboratori Sistem;Jl. Phh Mustofa 3940124 Kota Bandung;Medical Laboratories
Elo Karsa Utama;Jalan Jemur Andayani 5060236 Kota Surabaya;Medical Laboratories
Sarana Hidayah Semesta;Jalan Bekasi Raya 2413910 Jakarta;Medical Laboratories
Pridhana Eka;Jalan Cibadak 21540241 Kota Bandung;Medical Laboratories
Perkindo Mitra Analitika;Jl. Outer Ring Road 3111730 Jakarta;Medical Laboratories
Mitra Envitech;Jalan Pinang 1 316112 Kota Bogor;Medical Laboratories
Ricky Putra Pratama;Jalan Kincan Raya 4513450 Kota Bekasi;Medical Laboratories
Interduta Wirakarya Sejati;Jalan Rungkut Madya 60293 Kota Surabaya;Medical Laboratories
Andesya Abadi Labtek;Jalan Mutiara 3 940264 Kota Bandung;Medical Laboratories
Chandramas Jaya Semesta;Jalan Jemursari 7660237 Kota Surabaya;Medical Laboratories
Primaco;Cempaka Mas 110640 Jakarta;Medical Laboratories
Prajasatech Indonesia;Jl. Galaxy Bumi Permai I2 160119 Kota Surabaya;Medical Laboratories
Anugerah Rezeki Bersama Indonesia;Jl. Setia Luhur Komplek Millenium Indah 20123 Medan Helvetia  - Dwi Kora;Medical Laboratories
Gresik Sarana Tirta;Jalan Sutan Syahrir 110310 Jakarta;Medical Laboratories
Diatri Promedika;Jalan Mangga 3 10440 Jakarta Timur  - Makasar;Medical Laboratories
Bio Medika;Jl. Nginden Baru I-A 160118 Kota Surabaya;Medical Laboratories
Dira Sonita;Jalan Veteran 27030126 Kota Palembang;Medical Laboratories
Ruchi;Jalan Gagak 3740133 Kota Bandung;Medical Laboratories
B & R Integra;Jl. Gendeng GK IV 59755225 Kota Yogyakarta;Medical Laboratories
Unilab Perdana;Jalan Ciledug Raya 1012230 Jakarta;Medical Laboratories
Biolaborindo Makmur Sejahtera;Jalan Naripan 4140111 Kota Bandung;Medical Laboratories
Medilab;Jalan Mutiara 3 940264 Kota Bandung;Medical Laboratories
Wahana Prima;Jalan Pinangsia 1 611110 Jakarta;Medical Laboratories
Mergi Karya Jaya;Jl. Pulo Lino 2313930 Jakarta;Medical Laboratories
Imedha Indoscientific;Jalan Pahlawan Seribu 15345 Kota Tangerang Selatan;Medical Laboratories
Laboratorium Klinik Primadia;Jl. Utan Kayu Raya 10913120 Jakarta;Medical Laboratories
Dharma Karya Makmur Sentosa;Jalan Jemur Andayani 5060236 Kota Surabaya;Medical Laboratories
Unitama Multikarya Perkasa;Komp. Rukan Mangga Dua Elok 110730 Jakarta;Medical Laboratories
Lesoshoppe Indonesia Etika;Rukan Hexa Green Kalimalang 17510 Kota Bekasi;Medical Laboratories
Buchi Indonesia;German Centre Suite 15321 Kota Tangerang;Medical Laboratories
Citrakarya Polamandiri;Jalan Gunung Raya 1815411 Kota Tangerang Selatan;Medical Laboratories
Tamstek;Jalan Lubuk Pakam - Batang Kuis 320362 Kabupaten Deli Serdang;Medical Laboratories
Summa PROSPERI;Jl. Bukit Raya Rukan Bukit Sari 650126 Central Java;Medical Laboratories
Biochem Technology;Jalan Sulawesi 3660246 Kota Surabaya;Medical Laboratories
Q Laboratorium Klinik;Jalan MH Thamrin 1220234 Medan Timur  - Sidodadi;Medical Laboratories
Nusantara Bina Diagnostika;Jalan Cirendeu Raya 15411 Kota Tangerang Selatan;Medical Laboratories
Prodia Widyahusada;Jalan Ronggowarsito 14357131 Surakarta;Medical Laboratories
Laboratorium Laborat Prodia Ko;Jalan Ahmad Yani 3656112 Kota Magelang;Medical Laboratories
Unitama Analitika Perkasa;C Jl. Garuda 3110610 Jakarta;Medical Laboratories
Megaguna Gandasemesta;Jl. Jembatan Tiga Barat 14450 Jakarta;Medical Laboratories
Budi Kartini Laboratorium;Jl. Ham Effendi 13446322 Banjar;Medical Laboratories
Promedika Mitra Utama;Jl. Kadrie Oening No.56a, Air Hitam, Kec. Samarinda Ulu, Kota Samarinda, Kalimantan Timur 75124 5675124 Samarinda;Medical Laboratories
Cellsafe International;Jalan Marina Indah 14470 Jakarta;Medical Laboratories
B Braun Medical Indonesia;Palma One Building 412950 Jakarta;Medical Laboratories
Irma Laboratorium;Jl. Mayjen. D.I. Panjaitan 4067254 Klaten  - Kabupaten;Medical Laboratories
Alkeslab Primatama;JL. Minang Kabau 612850 Jakarta;Medical Laboratories
Sumber Aneka Karya Abadi;Jalan Batu Ceper 210130 Jakarta;Medical Laboratories
Lab Klinik Semangat;Jalan Veteran 420627 Kota Tebing Tinggi;Medical Laboratories
Lab Klinik Prodia;Jalan Sisingamangaraja 12522521 Kota Sibolga;Medical Laboratories
Octa Prima Lestari;Jalan Matraman Raya 14813150 Jakarta;Medical Laboratories
Cmsi;Kawasan Industri Jababeka I 17530 Klaten  - Kabupaten;Medical Laboratories
Transindotama Sinar Perkasa;Perkantoran 14240 Jakarta;Medical Laboratories
Lab Prodia Kampung Melayu;Jl. KH. Abdullah Syafei 2812520 Jakarta;Medical Laboratories
Hanna Instruments Indotama;Jalan BKR 40264 Kota Bandung;Medical Laboratories
Consumer Good Indonesia;Jalan Blora 2810220 Jakarta;Medical Laboratories
Hanna Instrunment Indotama Pte.Ltd;C85 JL. Raya Barat Boulervadt 14240 Jakarta;Medical Laboratories
Inti Fajar Baru;Jalan Elang 1156172 Tegalrejo;Medical Laboratories
Sarana Maju Sejahtera;Jalan Johar 210240 Jakarta;Medical Laboratories
Dental Abadi Laboratory;Jl. Panorama Dieng Indah 65151 Klaten  - Kabupaten;Medical Laboratories
Karya Putra Sulawesi;Jalan Cendrawasih 36313420 Jakarta Timur  - Makasar;Medical Laboratories
Sentra Analitika Graha;Jalan Garuda 7110610 Jakarta;Medical Laboratories
Melati Puspamedika Sejahtera;Jl Gelong Baru Utara 511440 Jakarta;Medical Laboratories
Tawade Scientific;Jalan Tentara Pelajar 512210 Jakarta;Medical Laboratories
Erwemas Pratama;Jalan Pemuda Raya 6113220 Jakarta;Medical Laboratories
Tri Sigma;Jalan Taman Hasanudin 1550176 Kota Semarang;Medical Laboratories
Intralab Trading Mandiri;G-55 Jl. Kalidam 40523 Kota Cimahi;Medical Laboratories
Sarana Medika Laboratorium;Jalan Kyai Haji Ahmad Dahlan 650242 Kota Semarang;Medical Laboratories
Usayasa Utama;Jl. Utan Kayu Raya 45 Jakarta;Medical Laboratories
Labora Sempurna Lestari;Jalan Lengkong Kecil 7340261 West Java;Medical Laboratories
Naufalindo Sci;Jalan Raya Bayat - Wedi 1257461 Klaten  - Kabupaten;Medical Laboratories
Raksa Gemilang;Jl. Terusan Cibogo Atas II 2940164 Kota Bandung;Medical Laboratories
Adamas Geological Laboratory;Apartemen Istana Harmoni 2 Jakarta;Medical Laboratories
Teras Sejahtera Tehnik;Jalan Kebon Jeruk 12 1411160 Jakarta;Medical Laboratories
Multilab;Jl. Suronatan II 94055262 Kota Yogyakarta;Medical Laboratories
Javastar Tours And Travel Bureau;Jalan Titiran 740133 Kota Bandung;Medical Laboratories
Trianugerah Sejati;Jalan Diponegoro Raya 6760264 Kota Surabaya;Medical Laboratories
Global Scientific;Jalan Tulip Raya 2740295 Kota Bandung;Medical Laboratories
Lautan Jasaindo;Jalan Manis 2 915810 Kota Tangerang;Medical Laboratories
Media Husada;Jl. Jagir Wonokromo Permai 2060244 Kota Surabaya;Medical Laboratories
Longfair Iron Mining;Jalan Danau Sunter Selatan 14350 Jakarta;Medical Laboratories
Organo Kimia;Jl. Letjend. Jamin Ginting 38420111 Obi Timur  - Sum;Medical Laboratories
Cokro Scientific;Jalan Kebun Bunga 30151 Kota Palembang;Medical Laboratories
Dewangga Raharja;Jalan Cimandiri 610310 Jakarta;Medical Laboratories
Trikarsa Indoinstrument;Jalan Buah Batu Dalam 3 240265 Kota Bandung;Medical Laboratories
Anugrah Multi Peraga;Jalan Tlogosari Raya 2 4950112 Kota Semarang;Medical Laboratories
Bio Diagnindo Sejahtera;Jalan Boulevard Kelapa Gading 14240 Jakarta;Medical Laboratories
Arta Graha Prima;Jalan Danau Singkarak 8720117 Kota Medan  - Karang Berombak;Medical Laboratories
Mitra Sainsindo;Jl. Perintis Kemerdekaan 15425128 Kota Padang;Medical Laboratories
Madani Sejahtera;Jalan M Yakub 8220233 Medan Petisah  - Sekip;Medical Laboratories
Andalan Bangun Sejahtera;Jalan Sumur Batu 110640 Jakarta;Medical Laboratories
Envirindo;Wisma Jaya 717111 Kota Bekasi;Medical Laboratories
Age Dental Lab;Jalan Poncowinatan 5155232 Kota Yogyakarta;Medical Laboratories
Bio Medika Mandiri Jaya;Jalan Ciujung 1011430 Jakarta;Medical Laboratories
Bio Medika Mandiri Jaya;Ruko Citra Niaga 11840 Jakarta;Medical Laboratories
Pramita;Jalan Ngagel Jaya 7160283 Kota Surabaya;Medical Laboratories
Bio Medika Mandiri Jaya;Jl. Raya Bulevard Timur 14250 Jakarta;Medical Laboratories
Lapi Laboratories;Modern Cikande Industrial Estate 42186 Klaten  - Kabupaten;Medical Laboratories
Gidion Jaya;Jalan Dokter Setia Budi 297127 Ambon;Medical Laboratories
Ditek Jaya;Jalan Panjang 11520 Jakarta;Medical Laboratories
Asuransi Jiwa Bersama Bumiputra 1912;Wisma Kyoei Prince Indonesia 10220 Jakarta;Medical Laboratories
PT.Erm;Jl. Letjen MT Haryono 76123 Balikpapan;Medical Laboratories
Pramita;Jalan MT Haryono 576125 Balikpapan;Medical Laboratories
Prodia Widyahusada;Jalan Cisangkuy 240114 Kota Bandung;Medical Laboratories
Laborindo Sarana;I Jl. Arteri Raya Pondok Indahrt.009/Rw.009 812240 Jakarta;Medical Laboratories
Kimia Farma Diagnostika;Jalan Budi Utomo 110710 Jakarta;Medical Laboratories
Asia Lab;L Kol H Burlian 520128 Kota Palembang;Medical Laboratories
Indo Tekhnoplus;Banten 3415229 Kota Tangerang Selatan;Medical Laboratories
Lotus Harmoni Medika;G Jl. Soekarno Hatta 6665142 Kota Malang;Medical Laboratories
Glastronic Indonesia;Jl Sukamaju 6040615 Klaten  - Kabupaten;Medical Laboratories
Cilegon Medika;Jalan Sultan Ageng Tirtayasa 42441 Kota Cilegon;Medical Laboratories
Balai Laboratorium Kesehatan;Jl. Mr Mohd Hasan 23112 Kota Banda Aceh;Medical Laboratories
Lab Klinik Prodia;Jl. Veteran C2/9 93030264 Kota Palembang;Medical Laboratories
Oscar 2 Laboratorium;Jalan Dharmawangsa 2860282 Kota Surabaya;Medical Laboratories
Cipta Prima Nusa;Jl. Cempaka Mekar 5040552 Kabupaten Bandung Barat;Medical Laboratories
Abadinusa Usaha Semesta;Jl. Raya Gado Bangkong 9540552 Kabupaten Bandung Barat;Medical Laboratories
Klinik Cipete;Jalan Cipete Raya 12410 Jakarta;Medical Laboratories
Dua Putri Sejahtera;Jl. Erlangga IV/3 361214 Klaten  - Kabupaten;Medical Laboratories
Sarana Usaha Sejahtera Insanpalapa;Jalan Sentot Alibasyah 440115 Kota Bandung;Medical Laboratories
Abadi Sekawan Murni;Green Ville 11510 Jakarta;Medical Laboratories
Borobudur Laboratorium;Jalan Jelambar Baru 911460 Jakarta;Medical Laboratories
Lira Utama;Jl. KRI Pulau Rupat 3861254 Klaten  - Kabupaten;Medical Laboratories
Mitra Guna Instrumentasi;Jl. Ring Road Utara 13416113 Kota Bogor;Medical Laboratories
Parahita Diagnostic Center;Jl. Warung Buncit Raya 15012520 Jakarta;Medical Laboratories
Dwipraga Chemical;Jl. Bariang Indah I 8625111 Kota Padang;Medical Laboratories
Rosalina;Jalan Surya Kencana 18816133 Kota Bogor;Medical Laboratories
Klinik Medicall;Jl. Hang Tuah 857473 Klaten  - Kabupaten;Medical Laboratories
Als Indonesia;Jalan Cahaya Raya 16810 Kota Bogor;Medical Laboratories
Lab Prodia Lampung;Jalan Jenderal Sudirman 12035127 Kota Bandar Lampung;Medical Laboratories
Rajaerba Indochem;Jalan Suntai 2 1128292 Kota Pekanbaru;Medical Laboratories
SGS Indonesia;Jl. Kamal Muara Vii 2814470 Jakarta;Medical Laboratories
Enigma Saintia Solusindo;Jalan Jalur Sutera Ruko De Mansion 15143 Kota Tangerang;Medical Laboratories
Lab Kimia Farma Kebayoran Lama;Jl. Kebayoran Lama 5012191 Jakarta;Medical Laboratories
Lab Kimia Farma Medan;Jl. Palang Merah 3220215 Obi Timur  - Sum;Medical Laboratories
Medan Medical Center;Jl. Multatuli 20229 Obi Timur  - Sum;Medical Laboratories
Mitralab Buana;Jalan Kutisari 1 1660291 Kota Surabaya;Medical Laboratories
Schutter Inspection Services;Jalan Abdullah Lubis 1320153 Obi Timur  - Sum;Medical Laboratories
Kurniajaya Muktisentosa;Jalan Garuda 7310610 Jakarta;Medical Laboratories
Oto Dinamika;Cempaka Mas 10640 Jakarta;Medical Laboratories
Mahakarya Pratama;Jalan Ngiden Kota 3 3760118 Kota Surabaya;Medical Laboratories
Laboratorium Kesehatan Daerah;Jalan Rawasari Selatan 210520 Jakarta;Medical Laboratories
Perkindo Mitra Analitika;Blok B6 Ruko Mutiara Taman Palem 11730 Jakarta;Medical Laboratories
Patochemi Murni Aditama;Jalan Bhayangkara 1675311 Kota Bontang;Medical Laboratories
Inti Makmur Utama;Jl Sultan Iskandar Muda 15419 Kota Tangerang Selatan;Medical Laboratories
New Dian Jaya;Jalan Tentara Pelajar 455231 Kota Yogyakarta;Medical Laboratories
Sarana Dinamika Pratama;Jl. Letjend Soeprapto 10540 Jakarta;Medical Laboratories
Lamda Triguna;E Jl Jatinegara Barat 5413320 Jakarta;Medical Laboratories
Trimuda Jatimitra;Jalan Cempaka Putih Barat 26 710520 Jakarta;Medical Laboratories
Dian Rahutama;Komp. Taman Cibaduyut Indah 40239 Klaten  - Kabupaten;Medical Laboratories
Mitragemilang Indolab;Jalan Kertajaya Indah Timur 1660116 Kota Surabaya;Medical Laboratories
Triandar Jastektama;Jl. Letjend Soeprapto 10640 Jakarta;Medical Laboratories
Proteussaba Nusantara;Jl. Jend Gatot Subroto 520111 Kompl Tomang Elok Bl G/51;Medical Laboratories
Spectra Teknikindo;Komp. Pertokoan Pulomas 213260 Jakarta;Medical Laboratories
Sentosa;Jalan Doktor Cipto 14050121 Kota Semarang;Medical Laboratories
Karya Graha Agung;D Jl. Williem Iskandar 16520221 Obi Timur  - Sum;Medical Laboratories
Spektra Surya Utama;Nariba Dua 4913760 Jakarta;Medical Laboratories
Dua Daeng Bersaudara;Jalan Pegangsaan Dua 3014250 Jakarta;Medical Laboratories
Juma Purba;Jalan Kapten Pattimura 10820153 Medan Baru  - Darat;Medical Laboratories
Setia Anugrah Medika;Mitra Sunter Boulevard 14350 Jakarta;Medical Laboratories
Ditek Jaya;Jalan Cibadak 21540241 Klaten  - Kabupaten;Medical Laboratories
Laboratorium Mahakam;Jl. Mahakam II 212130 Jakarta;Medical Laboratories
ITS Science & Medical Pte;Jl Bukit Gading Raya Kompleks Gading Bukit Indah 14240 Jakarta;Medical Laboratories
Mahkota Berlian Teknika Utama;Jalan Pegangsaan Dua 14250 Jakarta;Medical Laboratories
Bandung Mektan Teknik;Jalan Intan 14540552 Kabupaten Bandung Barat;Medical Laboratories
Crown Dental Laboratory;Ruko 6 6512130 Jakarta;Medical Laboratories
Anglerlab;Plaza Graha Family 60226 Kota Surabaya;Medical Laboratories
Cakra Mulya;Jalan Caringin 7040553 Kabupaten Bandung Barat;Medical Laboratories
Inti Diagontama Selaras;Jalan Beo 14250 Jakarta;Medical Laboratories
Fakta Abadi;Jalan Gajah Mada 10325137 Kota Padang;Medical Laboratories
Daya Informatika;Jalan Soekarno Hatta 576125 Balikpapan;Medical Laboratories
Gen Trade Indonesia;Jalan Pangeran Jayakarta 11110 Jakarta;Medical Laboratories
Cipta Sintesa Mustika;Menara Duta LL Floor 912910 Jakarta;Medical Laboratories
Hase Utama Indonesia;Jalan Gajah Mada 17411130 Jakarta;Medical Laboratories
Sarana Medica Optindo;Jalan C 810620 Jakarta;Medical Laboratories
Agri Kultura;Jalan Raya Pacet - Batu 361374 Klaten  - Kabupaten;Medical Laboratories
